/* DATA DESCRIPTION:
	TARA_20100318T0940Z_039_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100318T0940Z_039_EVENT_NET.pdf) * LATITUDE START: 18.574500 * LONGITUDE START: 66.489500 * LATITUDE END: 18.573400 * LONGITUDE END: 66.488900 * DATE/TIME START: 2010-03-18T09:40:00 * DATE/TIME END: 2010-03-18T09:44:00 * CAMPAIGN: TARA_20100309Z (Muscat to Mumbai, Stations: TARA_036-040) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20100318T1041Z_039_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100318T1041Z_039_EVENT_NET.pdf) * LATITUDE START: 18.558400 * LONGITUDE START: 66.472500 * LATITUDE END: 18.556800 * LONGITUDE END: 66.470600 * DATE/TIME START: 2010-03-18T10:41:00 * DATE/TIME END: 2010-03-18T10:47:00 * CAMPAIGN: TARA_20100309Z (Muscat to Mumbai, Stations: TARA_036-040) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100318T1133Z_039_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100318T1133Z_039_EVENT_PUMP.pdf) * LATITUDE START: 18.583900 * LONGITUDE START: 66.472700 * LATITUDE END: 18.567900 * LONGITUDE END: 66.458100 * DATE/TIME START: 2010-03-18T11:33:00 * DATE/TIME END: 2010-03-18T12:32:00 * CAMPAIGN: TARA_20100309Z (Muscat to Mumbai, Stations: TARA_036-040) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ] [Logsheet: (Pesant, Picheral) Stant Bact/Virus/Girus (200L) 11:37]
	TARA_20100320T0817Z_039_Combined-EVENTS_CAST ([day] [mesopelagic zone (ENVO:00000213)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100320T0817Z_039_Combined-EVENTS_CAST.pdf) * LATITUDE START: 18.734100 * LONGITUDE START: 66.389600 * LATITUDE END: 18.735000 * LONGITUDE END: 66.389500 * DATE/TIME START: 2010-03-20T08:15:28 * DATE/TIME END: 2010-03-20T16:00:00 * CAMPAIGN: TARA_20100309Z (Muscat to Mumbai, Stations: TARA_036-040) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Curator: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20100320T0817Z_039_EVENT_CAST, TARA_20100320T0924Z_039_EVENT_CAST, TARA_20100320T1117Z_039_EVENT_CAST, TARA_20100320T1533Z_039_EVENT_CAST]
	TARA_20100330T0245Z_041_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100330T0245Z_041_EVENT_NET.pdf) * LATITUDE START: 14.606700 * LONGITUDE START: 69.977500 * LATITUDE END: 14.604700 * LONGITUDE END: 69.977700 * DATE/TIME START: 2010-03-30T02:45:00 * DATE/TIME END: 2010-03-30T02:50:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20100330T0247Z_041_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100330T0247Z_041_EVENT_PUMP.pdf) * LATITUDE START: 14.605900 * LONGITUDE START: 69.977600 * LATITUDE END: 14.500000 * LONGITUDE END: 70.000000 * DATE/TIME START: 2010-03-30T02:47:00 * DATE/TIME END: 2010-03-30T05:40:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100330T0532Z_041_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) * LATITUDE START: 14.574100 * LONGITUDE START: 69.998800 * LATITUDE END: 14.572700 * LONGITUDE END: 69.999100 * DATE/TIME START: 2010-03-30T05:32:00 * DATE/TIME END: 2010-03-30T05:36:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100330T0917Z_041_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100330T0917Z_041_EVENT_NET.pdf) * LATITUDE START: 14.564400 * LONGITUDE START: 70.009600 * LATITUDE END: 14.559600 * LONGITUDE END: 70.010400 * DATE/TIME START: 2010-03-30T09:17:00 * DATE/TIME END: 2010-03-30T09:28:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20100330T0936Z_041_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100330T0936Z_041_EVENT_NET.pdf) * LATITUDE START: 14.556600 * LONGITUDE START: 70.010700 * LATITUDE END: 14.552400 * LONGITUDE END: 70.011300 * DATE/TIME START: 2010-03-30T09:36:00 * DATE/TIME END: 2010-03-30T09:48:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100330T1056Z_041_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100330T1056Z_041_EVENT_PUMP.pdf) * LATITUDE START: 14.553600 * LONGITUDE START: 70.012800 * LATITUDE END: 14.537500 * LONGITUDE END: 70.024400 * DATE/TIME START: 2010-03-30T10:56:00 * DATE/TIME END: 2010-03-30T12:20:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ] [Logsheet: (Pesant) 10:59 start filling 200L GIRUS/VIRUS/BACT/ 11:21 start filling 200L Protists-(GPSS)/ 11:47 End filling 200l Protists/ continue through GPSS/ 11:50 - 12:05 Pause/ 12:20 end pumping through GPSS]
	TARA_20100404T0247Z_042_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100404T0247Z_042_EVENT_PUMP.pdf) * LATITUDE START: 6.000100 * LONGITUDE START: 73.895500 * LATITUDE END: 6.012400 * LONGITUDE END: 73.898500 * DATE/TIME START: 2010-04-04T02:47:00 * DATE/TIME END: 2010-04-04T06:33:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100404T0304Z_042_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100404T0304Z_042_EVENT_NET.pdf) * LATITUDE START: 6.001900 * LONGITUDE START: 73.894900 * LATITUDE END: 6.002400 * LONGITUDE END: 73.894600 * DATE/TIME START: 2010-04-04T03:04:00 * DATE/TIME END: 2010-04-04T03:09:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20100404T0527Z_042_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100404T0527Z_042_EVENT_NET.pdf) * LATITUDE START: 6.009800 * LONGITUDE START: 74.060700 * LATITUDE END: 6.010300 * LONGITUDE END: 73.894000 * DATE/TIME START: 2010-04-04T05:27:00 * DATE/TIME END: 2010-04-04T05:32:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Picheral) flowmeter start from previous depth]
	TARA_20100404T0828Z_042_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100404T0828Z_042_EVENT_NET.pdf) * LATITUDE START: 5.999400 * LONGITUDE START: 73.897800 * LATITUDE END: 5.998600 * LONGITUDE END: 73.898600 * DATE/TIME START: 2010-04-04T08:28:00 * DATE/TIME END: 2010-04-04T08:40:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20100404T0848Z_042_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100404T0848Z_042_EVENT_NET.pdf) * LATITUDE START: 5.999600 * LONGITUDE START: 73.899400 * LATITUDE END: 5.999700 * LONGITUDE END: 73.900200 * DATE/TIME START: 2010-04-04T08:48:00 * DATE/TIME END: 2010-04-04T08:57:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100404T0950Z_042_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100404T0950Z_042_EVENT_PUMP.pdf) * LATITUDE START: 5.999800 * LONGITUDE START: 73.906700 * LATITUDE END: 5.999700 * LONGITUDE END: 73.914000 * DATE/TIME START: 2010-04-04T09:50:00 * DATE/TIME END: 2010-04-04T11:50:00 * CAMPAIGN: TARA_20100327Z (Mumbai to Malé, Stations: TARA_041-043) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ]
	TARA_20100411T0354Z_044_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100411T0354Z_044_EVENT_PUMP.pdf) * LATITUDE START: 2.815000 * LONGITUDE START: 71.534000 * LATITUDE END: 2.790600 * LONGITUDE END: 71.485600 * DATE/TIME START: 2010-04-11T03:54:00 * DATE/TIME END: 2010-04-11T07:01:00 * CAMPAIGN: TARA_20100410Z (Malé to Saint Brandon, Stations: TARA_044-049) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100413T0246Z_045_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100413T0246Z_045_EVENT_NET.pdf) * LATITUDE START: 0.002300 * LONGITUDE START: 71.631100 * LATITUDE END: 0.001500 * LONGITUDE END: 71.639100 * DATE/TIME START: 2010-04-13T02:46:00 * DATE/TIME END: 2010-04-13T02:57:00 * CAMPAIGN: TARA_20100410Z (Malé to Saint Brandon, Stations: TARA_044-049) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Searson) no depth data/ sensor deployed ahead of the programmed turn on time]
	TARA_20100413T0321Z_045_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100413T0321Z_045_EVENT_PUMP.pdf) * LATITUDE: 0.003300 * LONGITUDE: 71.642800 * DATE/TIME START: 2010-04-13T03:21:00 * DATE/TIME END: 2010-04-13T06:05:00 * CAMPAIGN: TARA_20100410Z (Malé to Saint Brandon, Stations: TARA_044-049) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100413T1115Z_045_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100413T1115Z_045_EVENT_NET.pdf) * LATITUDE START: 0.215300 * LONGITUDE START: 71.843600 * LATITUDE END: 0.219100 * LONGITUDE END: 71.851100 * DATE/TIME START: 2010-04-13T11:15:00 * DATE/TIME END: 2010-04-13T11:29:00 * CAMPAIGN: TARA_20100410Z (Malé to Saint Brandon, Stations: TARA_044-049) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100415T0201Z_046_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100415T0201Z_046_EVENT_PUMP.pdf) * LATITUDE START: -0.662500 * LONGITUDE START: 73.161000 * LATITUDE END: -0.662300 * LONGITUDE END: 73.161100 * DATE/TIME START: 2010-04-15T02:01:00 * DATE/TIME END: 2010-04-15T05:28:00 * CAMPAIGN: TARA_20100410Z (Malé to Saint Brandon, Stations: TARA_044-049) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100419T0756Z_048_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100419T0756Z_048_EVENT_PUMP.pdf) * LATITUDE START: -9.392100 * LONGITUDE START: 66.422800 * LATITUDE END: -9.411200 * LONGITUDE END: 66.328100 * DATE/TIME START: 2010-04-19T07:56:00 * DATE/TIME END: 2010-04-19T10:59:00 * CAMPAIGN: TARA_20100410Z (Malé to Saint Brandon, Stations: TARA_044-049) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100419T1147Z_048_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100419T1147Z_048_EVENT_NET.pdf) * LATITUDE START: -9.415300 * LONGITUDE START: 66.303000 * LATITUDE END: -9.416500 * LONGITUDE END: 66.297800 * DATE/TIME START: 2010-04-19T11:47:00 * DATE/TIME END: 2010-04-19T12:01:00 * CAMPAIGN: TARA_20100410Z (Malé to Saint Brandon, Stations: TARA_044-049) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100517T0410Z_052_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100517T0410Z_052_EVENT_NET.pdf) * LATITUDE START: -16.956700 * LONGITUDE START: 53.980900 * LATITUDE END: -16.958100 * LONGITUDE END: 53.976700 * DATE/TIME START: 2010-05-17T04:10:00 * DATE/TIME END: 2010-05-17T04:41:00 * CAMPAIGN: TARA_20100515Z (Saint Denis to Antseranana, Stations: TARA_052) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100517T0410Z_052_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100517T0410Z_052_EVENT_PUMP.pdf) * LATITUDE START: -16.957000 * LONGITUDE START: 53.980100 * LATITUDE END: -17.238700 * LONGITUDE END: 53.977500 * DATE/TIME START: 2010-05-17T04:10:00 * DATE/TIME END: 2010-05-17T07:40:00 * CAMPAIGN: TARA_20100515Z (Saint Denis to Antseranana, Stations: TARA_052) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100517T0545Z_052_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100517T0545Z_052_EVENT_NET.pdf) * LATITUDE START: -16.961600 * LONGITUDE START: 53.954100 * LATITUDE END: -16.963100 * LONGITUDE END: 53.949700 * DATE/TIME START: 2010-05-17T05:45:00 * DATE/TIME END: 2010-05-17T06:06:00 * CAMPAIGN: TARA_20100515Z (Saint Denis to Antseranana, Stations: TARA_052) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5 ([NET-SINGLE-5]+[SIEVE-20]) * COMMENT: Device: material from the net was poured through a [SIEVE-20] type=metal, shape=pan, mesh size (µm)=20, diameter (cm)=30] [Logsheet: (Searson, Probert) To compare to GPSS [5-20]]
	TARA_20100517T0648Z_052_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100517T0648Z_052_EVENT_NET.pdf) * LATITUDE START: -16.967200 * LONGITUDE START: 53.933700 * LATITUDE END: -16.968700 * LONGITUDE END: 53.929300 * DATE/TIME START: 2010-05-17T06:48:00 * DATE/TIME END: 2010-05-17T07:09:00 * CAMPAIGN: TARA_20100515Z (Saint Denis to Antseranana, Stations: TARA_052) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20100517T1005Z_052_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100517T1005Z_052_EVENT_NET.pdf) * LATITUDE START: -16.953800 * LONGITUDE START: 54.004300 * LATITUDE END: -16.953400 * LONGITUDE END: 53.992100 * DATE/TIME START: 2010-05-17T10:05:00 * DATE/TIME END: 2010-05-17T10:36:00 * CAMPAIGN: TARA_20100515Z (Saint Denis to Antseranana, Stations: TARA_052) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20100517T1050Z_052_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100517T1050Z_052_EVENT_NET.pdf) * LATITUDE START: -16.953000 * LONGITUDE START: 53.982500 * LATITUDE END: -16.953100 * LONGITUDE END: 53.991000 * DATE/TIME START: 2010-05-17T10:50:00 * DATE/TIME END: 2010-05-17T11:11:00 * CAMPAIGN: TARA_20100515Z (Saint Denis to Antseranana, Stations: TARA_052) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
